Filename,Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y,Occluded,On another road,Origin file,Origin frame number,Origin track,Origin track frame number,ClassId
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image10.png,keepRight,411,380,425,403,0,0,raw_videos/GOPR0457-converted-006.mp4,30659,tracks/GOPR0457-converted-006-noLeftTurn-start29715.mp4,944,6
2021_0823_165831_035B-schoolAhead-start12260.MOV_image17.png,curveRightOnly,835,147,891,229,0,0,raw_videos/2021_0823_165831_035B.MOV,12334,tracks/2021_0823_165831_035B-schoolAhead-start12260.MOV,74,36
2021_0826_155802_084A-keepRight-start10355.MOV_image6.png,keepRight,58,257,68,278,0,1,raw_videos/2021_0826_155802_084A.MOV,10399,tracks/2021_0826_155802_084A-keepRight-start10355.MOV,44,6
GOPR0462-converted-012-pedestrianCrossing-start2490.mp4_image8.png,laneEnds,684,350,763,424,0,0,raw_videos/GOPR0462-converted-012.mp4,2934,tracks/GOPR0462-converted-012-pedestrianCrossing-start2490.mp4,444,15
2021_0819_170825_087A-noRightTurn-start12060.MOV_image23.png,doNotEnter,823,219,842,246,0,1,raw_videos/2021_0819_170825_087A.MOV,12159,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,99,10
GOPR0453-converted-workersAhead-start4457.mp4_image12.png,workersAhead,795,249,842,322,0,0,raw_videos/GOPR0453-converted.mp4,4556,tracks/GOPR0453-converted-workersAhead-start4457.mp4,99,3
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image5.png,noLeftOrUTurn,337,226,361,253,0,0,raw_videos/2021_0819_170825_087A.MOV,8784,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,144,33
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image27.png,pedestrianCrossing,854,222,876,257,0,1,raw_videos/2021_0819_170825_087A.MOV,8789,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,149,8
2021_0819_101027_083A-curveRight-start4715.MOV_image1.png,curveRightOnly,749,231,775,266,0,0,raw_videos/2021_0819_101027_083A.MOV,4809,tracks/2021_0819_101027_083A-curveRight-start4715.MOV,94,36
GOPR0460-converted-007-shiftLeft-start22920.mp4_image5.png,shiftLeft,279,270,340,332,0,0,raw_videos/GOPR0460-converted-007.mp4,22954,tracks/GOPR0460-converted-007-shiftLeft-start22920.mp4,34,28
GOPR0462-converted-012-noLeftTurn-start25500.mp4_image6.png,noLeftTurn,115,176,161,234,0,0,raw_videos/GOPR0462-converted-012.mp4,25594,tracks/GOPR0462-converted-012-noLeftTurn-start25500.mp4,94,11
2021_0901_101325_073A-speedLimit25-start3805.MOV_image0.png,speedLimit25,689,263,700,281,0,0,raw_videos/2021_0901_101325_073A.MOV,3859,tracks/2021_0901_101325_073A-speedLimit25-start3805.MOV,54,13
2021_0819_102141_085A-stop-start1820.MOV_image8.png,stop,776,194,812,249,0,1,raw_videos/2021_0819_102141_085A.MOV,2099,tracks/2021_0819_102141_085A-stop-start1820.MOV,279,14
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image5.png,workersAhead,402,332,445,379,0,0,raw_videos/GOPR0455-converted-005.mp4,4014,tracks/GOPR0455-converted-005-roadworkAhead-start3775.mp4,239,3
GOPR0460-converted-007-laneEnds-start14250.mp4_image4.png,laneEnds,710,320,726,341,0,0,raw_videos/GOPR0460-converted-007.mp4,14274,tracks/GOPR0460-converted-007-laneEnds-start14250.mp4,24,15
2021_0823_170831_037B-stop-start915.MOV_image14.png,stop,67,301,118,335,0,0,raw_videos/2021_0823_170831_037B.MOV,939,tracks/2021_0823_170831_037B-stop-start915.MOV,24,14
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image21.png,pedestrianCrossing,842,230,868,260,0,0,raw_videos/2021_0819_170825_087A.MOV,8714,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,74,8
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image4.png,pedestrianCrossing,641,254,666,278,0,0,raw_videos/2021_0901_101325_073A.MOV,2804,tracks/2021_0901_101325_073A-pedestrianCrossing-start2730.MOV,74,8
GOPR0462-converted-012-pedestrianCrossing-start2490.mp4_image12.png,school,624,347,649,373,0,0,raw_videos/GOPR0462-converted-012.mp4,2909,tracks/GOPR0462-converted-012-pedestrianCrossing-start2490.mp4,419,1
GOPR0460-converted-007-shiftLeft-start22920.mp4_image4.png,shiftLeft,341,296,389,342,0,0,raw_videos/GOPR0460-converted-007.mp4,22949,tracks/GOPR0460-converted-007-shiftLeft-start22920.mp4,29,28
2021_0901_101325_073A-signalAhead-start4145.MOV_image7.png,signalAhead,347,258,368,282,0,0,raw_videos/2021_0901_101325_073A.MOV,4239,tracks/2021_0901_101325_073A-signalAhead-start4145.MOV,94,16
2021_0821_074733_056A-speedLimit35-start10870.MOV_image1.png,speedLimit35,710,210,752,261,0,0,raw_videos/2021_0821_074733_056A.MOV,10914,tracks/2021_0821_074733_056A-speedLimit35-start10870.MOV,44,37
2021_0824_163113_046A-speedLimit45-start9920.MOV_image0.png,speedLimit45,804,234,830,273,0,0,raw_videos/2021_0824_163113_046A.MOV,9969,tracks/2021_0824_163113_046A-speedLimit45-start9920.MOV,49,7
GOPR0462-converted-012-pedestrianCrossing-start27275.mp4_image1.png,keepRight,98,342,116,363,0,1,raw_videos/GOPR0462-converted-012.mp4,27289,tracks/GOPR0462-converted-012-pedestrianCrossing-start27275.mp4,14,6
2021_0819_085433_069A-stop-start1550.MOV_image10.png,stop,656,204,702,254,0,0,raw_videos/2021_0819_085433_069A.MOV,1794,tracks/2021_0819_085433_069A-stop-start1550.MOV,244,14
2021_0901_162912_096B-keepLeft-start2400.MOV_image4.png,keepLeft,403,372,417,391,0,0,raw_videos/2021_0901_162912_096B.MOV,2419,tracks/2021_0901_162912_096B-keepLeft-start2400.MOV,19,18
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image34.png,rampSpeedAdvisory30,836,139,922,250,0,0,raw_videos/GOPR0460-converted-007.mp4,4259,tracks/GOPR0460-converted-007-pedestrianCrossing-start4065.mp4,194,26
2021_0823_165831_035B-schoolAhead-start12260.MOV_image37.png,curveLeftOnly,16,146,66,218,0,0,raw_videos/2021_0823_165831_035B.MOV,12364,tracks/2021_0823_165831_035B-schoolAhead-start12260.MOV,104,38
GOPR0460-converted-007-speedLimit55-start20400.mp4_image5.png,speedLimit55,852,285,877,325,0,0,raw_videos/GOPR0460-converted-007.mp4,20439,tracks/GOPR0460-converted-007-speedLimit55-start20400.mp4,39,24
2021_0819_101027_083A-keepRight-start585.MOV_image1.png,keepRight,116,231,137,261,0,0,raw_videos/2021_0819_101027_083A.MOV,709,tracks/2021_0819_101027_083A-keepRight-start585.MOV,124,6
GOPR0460-converted-007-speedLimit55-start13525.mp4_image14.png,merge,702,298,735,334,0,0,raw_videos/GOPR0460-converted-007.mp4,13604,tracks/GOPR0460-converted-007-speedLimit55-start13525.mp4,79,25
GOPR0460-converted-007-laneEnds-start17805.mp4_image11.png,laneEnds,792,305,813,328,0,0,raw_videos/GOPR0460-converted-007.mp4,17829,tracks/GOPR0460-converted-007-laneEnds-start17805.mp4,24,15
GOPR0460-converted-007-speedLimit55-start16385.mp4_image2.png,speedLimit55,835,298,859,331,0,0,raw_videos/GOPR0460-converted-007.mp4,16414,tracks/GOPR0460-converted-007-speedLimit55-start16385.mp4,29,24
2021_0820_171756_025A-stop-start1070.MOV_image22.png,stop,665,167,743,255,0,0,raw_videos/2021_0820_171756_025A.MOV,1299,tracks/2021_0820_171756_025A-stop-start1070.MOV,229,14
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image0.png,doNotBlock,713,274,747,312,0,0,raw_videos/GOPR0460-converted-007.mp4,2629,tracks/GOPR0460-converted-007-roadworkAhead-start2605.mp4,24,9
GOPR0454-converted-011-keepRight-start27813.mp4_image2.png,keepRight,103,270,120,294,0,1,raw_videos/GOPR0454-converted-011.mp4,27857,tracks/GOPR0454-converted-011-keepRight-start27813.mp4,44,6
GOPR0460-converted-007-speedLimit65-start12640.mp4_image1.png,speedLimit65,724,313,745,338,0,0,raw_videos/GOPR0460-converted-007.mp4,12659,tracks/GOPR0460-converted-007-speedLimit65-start12640.mp4,19,32
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image18.png,pedestrianCrossing,743,91,819,184,0,0,raw_videos/2021_0901_101325_073A.MOV,419,tracks/2021_0901_101325_073A-pedestrianCrossing-start320.MOV,99,8
GOPR0460-converted-007-speedLimit55-start13525.mp4_image11.png,merge,651,326,673,350,0,0,raw_videos/GOPR0460-converted-007.mp4,13589,tracks/GOPR0460-converted-007-speedLimit55-start13525.mp4,64,25
GOPR0454-converted-011-keepRight-start27813.mp4_image4.png,keepRight,138,255,158,283,0,0,raw_videos/GOPR0454-converted-011.mp4,27877,tracks/GOPR0454-converted-011-keepRight-start27813.mp4,64,6
GOPR0462-converted-012-keepRight-start25090.mp4_image13.png,keepRight,164,264,199,315,0,0,raw_videos/GOPR0462-converted-012.mp4,25264,tracks/GOPR0462-converted-012-keepRight-start25090.mp4,174,6
2021_0901_101325_073A-pedestrianCrossing-start2730.MOV_image11.png,pedestrianCrossing,895,187,924,235,0,0,raw_videos/2021_0901_101325_073A.MOV,2839,tracks/2021_0901_101325_073A-pedestrianCrossing-start2730.MOV,109,8
GOPR0453-converted-workersAhead-start4457.mp4_image1.png,workersAhead,166,345,210,391,0,0,raw_videos/GOPR0453-converted.mp4,4521,tracks/GOPR0453-converted-workersAhead-start4457.mp4,64,3
2021_0819_101027_083A-speedLimit45-start2660.MOV_image14.png,speedLimit45,717,253,733,276,1,0,raw_videos/2021_0819_101027_083A.MOV,2719,tracks/2021_0819_101027_083A-speedLimit45-start2660.MOV,59,7
GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4_image0.png,speedLimit55Ahead,659,313,683,342,0,0,raw_videos/GOPR0460-converted-007.mp4,13094,tracks/GOPR0460-converted-007-speedLimit55Ahead-start13080.mp4,14,31
2021_0819_170825_087A-noRightTurn-start12060.MOV_image2.png,pedestrianCrossing,95,245,116,271,0,1,raw_videos/2021_0819_170825_087A.MOV,12169,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,109,8
GOPR0456-converted-keepRight-start4325.mp4_image23.png,keepRight,767,326,783,346,0,1,raw_videos/GOPR0456-converted.mp4,4684,tracks/GOPR0456-converted-keepRight-start4325.mp4,359,6
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image19.png,pedestrianCrossing,833,28,913,148,0,0,raw_videos/2021_0901_101325_073A.MOV,424,tracks/2021_0901_101325_073A-pedestrianCrossing-start320.MOV,104,8
2021_0821_083733_067B-noUTurn-start14850.MOV_image1.png,noUTurn,128,320,176,386,0,0,raw_videos/2021_0821_083733_067B.MOV,14864,tracks/2021_0821_083733_067B-noUTurn-start14850.MOV,14,12
2021_0820_171756_025A-stop-start1070.MOV_image7.png,stop,517,249,554,283,0,0,raw_videos/2021_0820_171756_025A.MOV,1224,tracks/2021_0820_171756_025A-stop-start1070.MOV,154,14
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image51.png,pedestrianCrossing,882,210,914,249,0,0,raw_videos/2021_0819_101027_083A.MOV,5384,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,289,8
GOPR0456-converted-speedLimit45-start8730.mp4_image3.png,keepRight,901,254,919,282,0,1,raw_videos/GOPR0456-converted.mp4,8789,tracks/GOPR0456-converted-speedLimit45-start8730.mp4,59,6
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image1.png,noLeftTurn,264,211,289,239,0,0,raw_videos/2021_0824_163113_046A.MOV,5599,tracks/2021_0824_163113_046A-noLeftTurn-start5465.MOV,134,11
2021_0826_155802_084A-keepRight-start10355.MOV_image13.png,keepRight,17,228,32,256,0,0,raw_videos/2021_0826_155802_084A.MOV,10429,tracks/2021_0826_155802_084A-keepRight-start10355.MOV,74,6
2021_0819_101027_083A-noRightTurn-start5815.MOV_image9.png,noRightTurn,884,212,906,256,0,0,raw_videos/2021_0819_101027_083A.MOV,5913,tracks/2021_0819_101027_083A-noRightTurn-start5815.MOV,98,34
2021_0821_074733_056A-speedLimit40-start835.MOV_image3.png,speedLimit40,729,240,753,277,0,0,raw_videos/2021_0821_074733_056A.MOV,859,tracks/2021_0821_074733_056A-speedLimit40-start835.MOV,24,40
GOPR0456-converted-keepRight-start4325.mp4_image18.png,keepRight,763,326,780,347,0,1,raw_videos/GOPR0456-converted.mp4,4659,tracks/GOPR0456-converted-keepRight-start4325.mp4,334,6
2021_0821_074733_056A-keepRight-start1785.MOV_image2.png,keepRight,282,228,308,265,0,0,raw_videos/2021_0821_074733_056A.MOV,1844,tracks/2021_0821_074733_056A-keepRight-start1785.MOV,59,6
2021_0819_102141_085A-speedLimit35-start4765.MOV_image0.png,speedLimit35,685,260,715,290,0,0,raw_videos/2021_0819_102141_085A.MOV,4809,tracks/2021_0819_102141_085A-speedLimit35-start4765.MOV,44,37
2021_0821_074733_056A-speedLimit30-start12510.MOV_image48.png,speedLimit30,848,192,883,253,0,0,raw_videos/2021_0821_074733_056A.MOV,12679,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,169,17
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image34.png,pedestrianCrossing,772,240,788,264,0,1,raw_videos/2021_0819_170825_087A.MOV,11749,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2909,8
2021_0819_091643_072B-stop-start1820.MOV_image4.png,stop,278,314,317,360,0,0,raw_videos/2021_0819_091643_072B.MOV,1894,tracks/2021_0819_091643_072B-stop-start1820.MOV,74,14
GOPR0460-converted-007-pedestrianCrossing-start4065.mp4_image11.png,pedestrianCrossing,477,287,518,327,0,0,raw_videos/GOPR0460-converted-007.mp4,4159,tracks/GOPR0460-converted-007-pedestrianCrossing-start4065.mp4,94,8
GOPR0459-converted-009-keepRight-start27240.mp4_image3.png,keepRight,432,365,447,386,0,0,raw_videos/GOPR0459-converted-009.mp4,27299,tracks/GOPR0459-converted-009-keepRight-start27240.mp4,59,6
2021_0821_074733_056A-speedLimit40-start1445.MOV_image3.png,speedLimit40,790,228,814,274,0,0,raw_videos/2021_0821_074733_056A.MOV,1469,tracks/2021_0821_074733_056A-speedLimit40-start1445.MOV,24,40
GOPR0462-converted-012-endRoadWork-start28530.mp4_image0.png,endRoadwork,669,398,727,439,0,0,raw_videos/GOPR0462-converted-012.mp4,28574,tracks/GOPR0462-converted-012-endRoadWork-start28530.mp4,44,5
GOPR0462-converted-012-speedLimit45-start31240.mp4_image0.png,speedLimit45,596,347,616,373,0,0,raw_videos/GOPR0462-converted-012.mp4,31389,tracks/GOPR0462-converted-012-speedLimit45-start31240.mp4,149,7
GOPR0459-converted-009-noLeftTurn-start27490.mp4_image7.png,noUTurn,451,366,474,388,0,0,raw_videos/GOPR0459-converted-009.mp4,27559,tracks/GOPR0459-converted-009-noLeftTurn-start27490.mp4,69,12
GOPR0460-converted-007-speedLimit55-start13525.mp4_image7.png,speedLimit55,279,320,294,344,0,0,raw_videos/GOPR0460-converted-007.mp4,13554,tracks/GOPR0460-converted-007-speedLimit55-start13525.mp4,29,24
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image3.png,pedestrianCrossing,742,244,761,268,0,0,raw_videos/2021_0819_101027_083A.MOV,5154,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,59,8
GOPR0458-converted-speedLimit25-start4565.mp4_image6.png,speedLimit25,411,370,433,400,0,0,raw_videos/GOPR0458-converted.mp4,4624,tracks/GOPR0458-converted-speedLimit25-start4565.mp4,59,13
2021_0819_170825_087A-noRightTurn-start12060.MOV_image21.png,doNotEnter,768,232,780,254,0,1,raw_videos/2021_0819_170825_087A.MOV,12149,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,89,10
GOPR0457-converted-006-workersAhead-start2920.mp4_image1.png,roadworkAhead,202,306,264,378,0,0,raw_videos/GOPR0457-converted-006.mp4,3019,tracks/GOPR0457-converted-006-workersAhead-start2920.mp4,99,2
2021_0901_101325_073A-pedestrianCrossing-start320.MOV_image15.png,pedestrianCrossing,622,180,682,246,0,0,raw_videos/2021_0901_101325_073A.MOV,404,tracks/2021_0901_101325_073A-pedestrianCrossing-start320.MOV,84,8
2021_0819_170825_087A-rightTurnOnly-start8315.MOV_image8.png,curveRightOnly,884,228,905,259,0,0,raw_videos/2021_0819_170825_087A.MOV,8499,tracks/2021_0819_170825_087A-rightTurnOnly-start8315.MOV,184,36
2021_0826_155802_084A-keepRight-start10355.MOV_image10.png,keepRight,35,240,50,263,0,1,raw_videos/2021_0826_155802_084A.MOV,10419,tracks/2021_0826_155802_084A-keepRight-start10355.MOV,64,6
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image19.png,pedestrianCrossing,798,238,822,265,0,0,raw_videos/2021_0819_170825_087A.MOV,8704,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,64,8
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image99.png,oneWay,102,254,121,267,0,1,raw_videos/2021_0819_170825_087A.MOV,11784,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2944,4
GOPR0456-converted-keepRight-start4325.mp4_image13.png,keepRight,759,327,773,348,0,1,raw_videos/GOPR0456-converted.mp4,4639,tracks/GOPR0456-converted-keepRight-start4325.mp4,314,6
GOPR0462-converted-012-noLeftTurn-start25500.mp4_image12.png,noUTurn,312,317,341,347,0,0,raw_videos/GOPR0462-converted-012.mp4,25584,tracks/GOPR0462-converted-012-noLeftTurn-start25500.mp4,84,12
2021_0901_101325_073A-speedLimit30-start1845.MOV_image4.png,speedLimit30,502,256,518,278,0,0,raw_videos/2021_0901_101325_073A.MOV,1889,tracks/2021_0901_101325_073A-speedLimit30-start1845.MOV,44,17
2021_0821_074733_056A-keepRight-start1115.MOV_image7.png,keepRight,293,197,331,248,0,0,raw_videos/2021_0821_074733_056A.MOV,1154,tracks/2021_0821_074733_056A-keepRight-start1115.MOV,39,6
GOPR0456-converted-keepRight-start4325.mp4_image9.png,keepRight,752,333,769,354,0,1,raw_videos/GOPR0456-converted.mp4,4624,tracks/GOPR0456-converted-keepRight-start4325.mp4,299,6
GOPR0460-converted-007-speedLimit55-start26985.mp4_image0.png,speedLimit55,793,316,812,341,0,0,raw_videos/GOPR0460-converted-007.mp4,26994,tracks/GOPR0460-converted-007-speedLimit55-start26985.mp4,9,24
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image0.png,noLeftOrUTurn,268,193,299,231,0,0,raw_videos/2021_0819_170825_087A.MOV,8864,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,24,33
2021_0821_074733_056A-speedLimit30-start12510.MOV_image6.png,speedLimit30,708,229,746,275,0,0,raw_videos/2021_0821_074733_056A.MOV,12649,tracks/2021_0821_074733_056A-speedLimit30-start12510.MOV,139,17
GOPR0455-converted-005-roadworkAhead-start3775.mp4_image9.png,workersAhead,196,233,285,335,0,0,raw_videos/GOPR0455-converted-005.mp4,4034,tracks/GOPR0455-converted-005-roadworkAhead-start3775.mp4,259,3
GOPR0461-converted-010-pedestrianCrossing-start28665.mp4_image0.png,keepRight,68,316,84,339,0,1,raw_videos/GOPR0461-converted-010.mp4,28694,tracks/GOPR0461-converted-010-pedestrianCrossing-start28665.mp4,29,6
GOPR0462-converted-012-pedestrianCrossing-start2490.mp4_image6.png,laneEnds,638,373,690,419,0,0,raw_videos/GOPR0462-converted-012.mp4,2924,tracks/GOPR0462-converted-012-pedestrianCrossing-start2490.mp4,434,15
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image41.png,pedestrianCrossing,887,213,909,246,1,0,raw_videos/2021_0819_101027_083A.MOV,5344,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,249,8
GOPR0460-converted-007-signalAhead-start27450.mp4_image6.png,turnRight,865,275,889,307,0,1,raw_videos/GOPR0460-converted-007.mp4,27464,tracks/GOPR0460-converted-007-signalAhead-start27450.mp4,14,30
2021_0819_170825_087A-noRightTurn-start12060.MOV_image40.png,noRightTurn,674,270,685,285,0,0,raw_videos/2021_0819_170825_087A.MOV,12119,tracks/2021_0819_170825_087A-noRightTurn-start12060.MOV,59,34
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image2.png,pedestrianCrossing,559,266,574,282,0,0,raw_videos/2021_0826_155802_084A.MOV,8079,tracks/2021_0826_155802_084A-pedestrianCrossing-start8065.MOV,14,8
2021_0820_172422_029B-stop-start1205.MOV_image4.png,stop,254,378,281,401,0,0,raw_videos/2021_0820_172422_029B.MOV,1279,tracks/2021_0820_172422_029B-stop-start1205.MOV,74,14
GOPR0462-converted-012-keepRight-start25090.mp4_image8.png,keepRight,379,343,398,369,0,0,raw_videos/GOPR0462-converted-012.mp4,25239,tracks/GOPR0462-converted-012-keepRight-start25090.mp4,149,6
2021_0901_101325_073A-speedLimit30-start2525.MOV_image7.png,speedLimit30,634,245,650,272,0,0,raw_videos/2021_0901_101325_073A.MOV,2589,tracks/2021_0901_101325_073A-speedLimit30-start2525.MOV,64,17
GOPR0460-converted-007-roadworkAhead-start2605.mp4_image2.png,roadworkAhead,105,261,158,323,0,0,raw_videos/GOPR0460-converted-007.mp4,2679,tracks/GOPR0460-converted-007-roadworkAhead-start2605.mp4,74,2
GOPR0461-converted-010-keepRight-start26015.mp4_image5.png,keepRight,923,239,937,267,0,1,raw_videos/GOPR0461-converted-010.mp4,26174,tracks/GOPR0461-converted-010-keepRight-start26015.mp4,159,6
GOPR0461-converted-010-noLeftTurn-start26485.mp4_image8.png,noUTurn,460,304,478,321,0,0,raw_videos/GOPR0461-converted-010.mp4,26544,tracks/GOPR0461-converted-010-noLeftTurn-start26485.mp4,59,12
2021_0824_163113_046A-noLeftTurn-start5465.MOV_image28.png,roadworkAhead,721,213,767,264,0,0,raw_videos/2021_0824_163113_046A.MOV,5689,tracks/2021_0824_163113_046A-noLeftTurn-start5465.MOV,224,2
GOPR0460-converted-007-signalAhead-start27450.mp4_image2.png,signalAhead,811,305,833,330,0,1,raw_videos/GOPR0460-converted-007.mp4,27504,tracks/GOPR0460-converted-007-signalAhead-start27450.mp4,54,16
GOPR0461-converted-010-pedestrianCrossing-start28665.mp4_image21.png,pedestrianCrossing,634,272,658,302,0,0,raw_videos/GOPR0461-converted-010.mp4,28954,tracks/GOPR0461-converted-010-pedestrianCrossing-start28665.mp4,289,8
GOPR0457-converted-006-workersAhead-start2920.mp4_image7.png,workersAhead,415,347,462,395,0,0,raw_videos/GOPR0457-converted-006.mp4,3174,tracks/GOPR0457-converted-006-workersAhead-start2920.mp4,254,3
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image105.png,oneWay,88,253,107,268,0,1,raw_videos/2021_0819_170825_087A.MOV,11814,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,2974,4
2021_0826_155802_084A-keepRight-start10355.MOV_image3.png,keepRight,66,259,76,278,0,1,raw_videos/2021_0826_155802_084A.MOV,10384,tracks/2021_0826_155802_084A-keepRight-start10355.MOV,29,6
GOPR0456-converted-speedLimit45-start3675.mp4_image9.png,speedLimit45,642,297,675,340,0,0,raw_videos/GOPR0456-converted.mp4,3749,tracks/GOPR0456-converted-speedLimit45-start3675.mp4,74,7
2021_0826_155802_084A-pedestrianCrossing-start8065.MOV_image22.png,noLeftTurn,365,246,383,267,0,0,raw_videos/2021_0826_155802_084A.MOV,8134,tracks/2021_0826_155802_084A-pedestrianCrossing-start8065.MOV,69,11
2021_0823_165831_035B-schoolAhead-start12260.MOV_image27.png,curveLeftOnly,89,187,129,241,0,0,raw_videos/2021_0823_165831_035B.MOV,12349,tracks/2021_0823_165831_035B-schoolAhead-start12260.MOV,89,38
GOPR0454-converted-011-speedLimit45-start28488.mp4_image0.png,speedLimit45,657,222,682,251,0,0,raw_videos/GOPR0454-converted-011.mp4,28537,tracks/GOPR0454-converted-011-speedLimit45-start28488.mp4,49,7
2021_0819_170825_087A-pedestrianCrossing-start8640.MOV_image24.png,pedestrianCrossing,812,230,832,261,0,1,raw_videos/2021_0819_170825_087A.MOV,8774,tracks/2021_0819_170825_087A-pedestrianCrossing-start8640.MOV,134,8
GOPR0460-converted-007-shiftRight-start24100.mp4_image3.png,shiftRight,259,237,322,306,0,0,raw_videos/GOPR0460-converted-007.mp4,24119,tracks/GOPR0460-converted-007-shiftRight-start24100.mp4,19,29
2021_0826_155802_084A-keepRight-start11070.MOV_image13.png,keepRight,203,232,221,261,0,0,raw_videos/2021_0826_155802_084A.MOV,11134,tracks/2021_0826_155802_084A-keepRight-start11070.MOV,64,6
GOPR0458-converted-stop-start0.mp4_image17.png,stop,818,211,870,273,0,0,raw_videos/GOPR0458-converted.mp4,199,tracks/GOPR0458-converted-stop-start0.mp4,199,14
GOPR0460-converted-007-laneEnds-start17805.mp4_image5.png,addedLane,784,301,812,332,0,0,raw_videos/GOPR0460-converted-007.mp4,17894,tracks/GOPR0460-converted-007-laneEnds-start17805.mp4,89,19
2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV_image56.png,pedestrianCrossing,860,220,882,252,0,1,raw_videos/2021_0819_170825_087A.MOV,11859,tracks/2021_0819_170825_087A-noLeftOrUTurn-start8840.MOV,3019,8
GOPR0462-converted-012-roadWorkAhead-start31685.mp4_image1.png,roadworkAhead,677,363,753,437,0,0,raw_videos/GOPR0462-converted-012.mp4,31799,tracks/GOPR0462-converted-012-roadWorkAhead-start31685.mp4,114,2
GOPR0461-converted-010-pedestrianCrossing-start28665.mp4_image15.png,keepRight,50,236,79,278,0,0,raw_videos/GOPR0461-converted-010.mp4,28769,tracks/GOPR0461-converted-010-pedestrianCrossing-start28665.mp4,104,6
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image11.png,pedestrianCrossing,823,227,846,262,0,0,raw_videos/2021_0819_101027_083A.MOV,5194,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,99,8
2021_0819_101027_083A-noRightTurn-start5815.MOV_image13.png,noRightTurn,751,239,778,271,0,0,raw_videos/2021_0819_101027_083A.MOV,5899,tracks/2021_0819_101027_083A-noRightTurn-start5815.MOV,84,34
GOPR0457-converted-006-noLeftTurn-start29715.mp4_image29.png,noUTurn,426,377,445,397,0,0,raw_videos/GOPR0457-converted-006.mp4,31039,tracks/GOPR0457-converted-006-noLeftTurn-start29715.mp4,1324,12
2021_0819_101027_083A-pedestrianCrossing-start5095.MOV_image89.png,pedestrianCrossing,889,211,919,250,0,0,raw_videos/2021_0819_101027_083A.MOV,5574,tracks/2021_0819_101027_083A-pedestrianCrossing-start5095.MOV,479,8
GOPR0460-converted-007-shiftRight-start23900.mp4_image0.png,shiftRight,317,279,379,342,0,0,raw_videos/GOPR0460-converted-007.mp4,23929,tracks/GOPR0460-converted-007-shiftRight-start23900.mp4,29,29
GOPR0454-converted-011-keepRight-start27813.mp4_image1.png,keepRight,94,275,111,298,0,1,raw_videos/GOPR0454-converted-011.mp4,27852,tracks/GOPR0454-converted-011-keepRight-start27813.mp4,39,6
GOPR0456-converted-speedLimit45-start3675.mp4_image11.png,speedLimit45,669,271,715,323,0,0,raw_videos/GOPR0456-converted.mp4,3759,tracks/GOPR0456-converted-speedLimit45-start3675.mp4,84,7
2021_0821_074733_056A-speedLimit40-start3105.MOV_image1.png,speedLimit40,774,233,801,269,0,0,raw_videos/2021_0821_074733_056A.MOV,3139,tracks/2021_0821_074733_056A-speedLimit40-start3105.MOV,34,40
